case_id,stock_code,risk_code,gold_page,evidence_role,requirement,source_authority,section,evidence_id,annotation_file,exact_text_preview,parser_page_present,parser_text_severe_miss,v1_rank,v1_candidate_hit,v1_miss_type,v2_rank,v2_candidate_hit,v2_miss_type,v21_rank,v21_candidate_hit,v21_miss_type,best_rank,partial_completion,miss_type,underlying_miss_type
ipo_2020_01961,1961.HK,continuous_loss,466,primary,required,accountants_report,,ipo_2020_01961:continuous_loss:2,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,"合併損益表 第II節 截至十二月三十一日止年度 截至九月三十日止九個月 附註 二零一六年 二零一七年 二零一八年 二零一八年 二零一九年 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 年內╱期內利潤 ..................... 40,579 50,638 51,667 45,436 30,928",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,revenue_growth,466,primary,required,accountants_report,,ipo_2020_01961:revenue_growth:3,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,"合併損益表 第II節 截至十二月三十一日止年度 截至九月三十日止九個月 附註 二零一六年 二零一七年 二零一八年 二零一八年 二零一九年 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 收益 .............................. 5 139,755 170,654 142,979 120,427 170,792",True,False,33,True,ranking_miss,,False,candidate_miss,,False,candidate_miss,33,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,customer_concentration,497,primary,required,accountants_report,,ipo_2020_01961:customer_concentration:5,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,主要客戶資料 於各有關期間，概無自 貴集團向單一客戶的交易收益金額為 貴集團收益的10%或以上。,True,False,3,True,hit,5,True,hit,3,True,hit,3,False,hit,hit
ipo_2020_01961,1961.HK,supplier_concentration,237,primary,required,business_section,,ipo_2020_01961:supplier_concentration:6,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,二零一九年止九個月 排名 供應商名稱 向本集團 提供的服務 本集團 銷售成本金額 佔本集團銷售 成本的百分比 業務關係 開始年份 信貸期 供應商背景 （人民幣百萬元） (%) 1 小朋供應商集團 ............. 經銷渠道 提供商及╱或 遊戲授權商 37.1 34.4 二零一八年 30日 該集團從事提供（其中包括）資訊科技諮詢服務（附註1） 2 雲遊供應商集團 ............. 經銷渠道 提供商 28.8 26.6 二零一五年 60日 該集團從事提供（其中,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,supplier_concentration,466,supporting,required,accountants_report,,ipo_2020_01961:supplier_concentration:7,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,"合併損益表 第II節 截至十二月三十一日止年度 截至九月三十日止九個月 附註 二零一六年 二零一七年 二零一八年 二零一八年 二零一九年 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 銷售成本........................... (74,656) (93,898) (80,660) (69,404) (108,004)",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,redemption_rights,150,primary,required,pre_ipo_investment,,ipo_2020_01961:redemption_rights:8,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,贖回 ： 倘(i)證監會或聯交所按書面通知不接納上市；(ii)本公 司以書面確認其已放棄上市計劃；或(iii)本公司未能 於二零二零年六月三十日前上市，則本公司將按AE Majoris Tech及╱或AEM PIPO意願，於本公司辦公室 存置購買通知後第5個營業日以其本金額贖回所有首次 公開發售前可換股債券。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,material_litigation_compliance,270,primary,required,legal_disclosure,,ipo_2020_01961:material_litigation_compliance:9,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,無法重續OCO證書不構成任何違規行為； 本集團，尤其是廣州裕能通信科技有限公司、廣州帆銘通信科技有限公司、廣州凱瑞通訊科技有限 公司及廣州靈蛇信息技術有限公司（統稱「逾期OCO許可證附屬公司」）須獲得OCO許可證方可從事 手機遊戲運營，包括單人玩家手機遊戲及多玩家手機遊戲。因此，我們的中國法律顧問認為，逾期 OCO許可證附屬公司無法重續逾期OCO許可證並非因本集團已參與於二零一九年一月推出的多玩 家遊戲的運營，而是因廣東省文化和旅遊廳不會向從事手機遊戲業務的公司發出或重續OC,True,False,,False,candidate_miss,34,True,ranking_miss,,False,candidate_miss,34,False,candidate_miss,candidate_miss
ipo_2020_01961,1961.HK,precommercial_product,167,primary,required,business_section,,ipo_2020_01961:precommercial_product:11,expert_results\ipo_2020_01961\pass1\expert_annotation_v1.json,我們是中國數字娛樂內容提供商，提供多元化內容組合，包括(i)主要以安卓操作系統 暢玩的手機遊戲；(ii)電子雜誌；及(iii)其他數字媒體內容如漫畫及音樂。我們於二零一一年 首次開始我們的數字媒體內容經銷業務，並於二零一四年首次開始開發及╱或運營種類廣泛 的休閒手機遊戲時將產品供應擴展至手機遊戲。除我們於往績記錄期主要專注的休閒手機遊 戲外，我們亦自二零一七財年開展精品手機遊戲的開發及運營及於二零一九年一月推出首款 多玩家手機遊戲（附註）。自二零一八財年起，我們亦與一名公司客,True,False,,False,candidate_miss,38,True,ranking_miss,34,True,ranking_miss,34,False,ranking_miss,ranking_miss
ipo_2020_02057,2057.HK,cash_runway,297,supporting,required,accountants_report,,ipo_2020_02057:cash_runway:0,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,"合併資產負債表 （金額單位以千元計，股份及每股數據除外） 於12月31日 於6月30日 2017年 2018年 2019年 2020年 附註 人民幣 人民幣 人民幣 人民幣 美元 （附註2） 資產 流動資產： 現金及現金等價物 5,425,024 4,622,554 5,270,204 5,261,920 744,776",True,False,3,True,hit,3,True,hit,3,True,hit,3,True,hit,hit
ipo_2020_02057,2057.HK,cash_runway,307,primary,required,accountants_report,,ipo_2020_02057:cash_runway:1,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,"截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 人民幣 人民幣 人民幣 人民幣 人民幣 美元 （未經審計） （附註2） 經營活動產生的現金流量淨額 3,630,684 4,404,051 6,304,186 2,626,074 1,430,061 202,415",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2020_02057,2057.HK,continuous_loss,301,primary,required,accountants_report,,ipo_2020_02057:continuous_loss:2,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,"截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 附註 人民幣 人民幣 人民幣 人民幣 人民幣 美元 （未經審計） 扣除所得稅及權益法核算的 投資損失前的利潤 3,820,943 5,336,431 6,757,118 2,539,415 2,268,727 321,117 所得稅費用 14 (646,361) (929,133) (1,078,295) (480,661) (428,074) (60,590) 權益法",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_02057,2057.HK,revenue_growth,300,primary,required,accountants_report,,ipo_2020_02057:revenue_growth:3,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,"截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 附註 人民幣 人民幣 人民幣 人民幣 人民幣 美元 （未經審計） 收入（包括截至2017年、2018年、 2019年12月31日止年度、截至 2019年及2020年6月30日止六個 月的關聯方收入分別為零、零、 人民幣36,366元、人民幣16,055元 及人民幣34,352元） 13,060,073 17,604,451 22,109,946 9,997,671 10",True,False,32,True,ranking_miss,,False,candidate_miss,,False,candidate_miss,32,False,candidate_miss,candidate_miss
ipo_2020_02057,2057.HK,customer_concentration,163,primary,required,business_section,,ipo_2020_02057:customer_concentration:4,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,若干企業客戶，包括垂直電商和傳統商戶，將他們的產品配送到消費者手中。截至 2017年、2018年和2019年12月31日止各年度及截至2020年6月30日止六個月，我們的 前五大客戶佔我們總收入的比例均低於6%。,True,False,2,True,hit,2,True,hit,2,True,hit,2,False,hit,hit
ipo_2020_02057,2057.HK,supplier_concentration,166,primary,required,business_section,,ipo_2020_02057:supplier_concentration:5,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,我們的五大供應商在往績記錄期間每年的採購量佔我們採購量的比例均低於30%，而 截至2020年6月30日止六個月的採購量佔比低於35%。截至2020年6月30日止六個月， 五家最大的供應商均未單獨佔到截至2020年6月30日止六個月的半年度採購量的30%以 上。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2020_02057,2057.HK,redemption_rights,228,primary,required,pre_ipo_investment,,ipo_2020_02057:redemption_rights:6,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,投資者權益協議 我們就阿里巴巴及菜鳥網絡的投資與Alibaba ZT Investment Limited（「Ali ZT」）（阿里 巴巴為特定目的間接全資擁有的子公司）、Cainiao Smart Logistics Investment Limited （「Cainiao Smart」）（阿里巴巴擁有大部分權益的間接子公司）及其中的若干現有股東， 即賴梅松先生、賴建法先生及王吉雷先生（包括任何彼等允許轉讓的任何受讓人）（「現 有股東」），訂立日期為2018年6月12日的投,True,False,10,True,ranking_miss,10,True,ranking_miss,9,True,ranking_miss,9,False,ranking_miss,ranking_miss
ipo_2020_02057,2057.HK,material_litigation_compliance,172,primary,required,legal_disclosure,,ipo_2020_02057:material_litigation_compliance:8,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,法律訴訟 我們可能會不時面臨我們日常業務過程所引起的各種法律或行政索賠以及訴訟。訴訟 或任何其他法律或行政程序，無論結果如何，都可能會導致大量成本和我們的資源（包 括我們管理層的時間和注意力）被耗用。 自2017年5月起，本公司及若干董事及高級職員，以及本公司2016年10月首次公開發 售的承銷商（「承銷商被告」）已被列為下列推定證券集體訴訟的被告。,True,False,46,True,ranking_miss,15,True,ranking_miss,37,True,ranking_miss,15,False,ranking_miss,ranking_miss
ipo_2020_02057,2057.HK,material_litigation_compliance,173,primary,required,legal_disclosure,,ipo_2020_02057:material_litigation_compliance:9,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,2019年7月17日，法院批准了被告的聯合動議。2019年9月10日，原告動議要求法院許 可提出第二份修訂申訴，而本公司及承銷商被告則反對。該動議仍在等待裁決。 這些案件正處於初步階段。經考量法律顧問提供的意見，我們認為這些案件缺乏理 據，原因在於（其中包括其他原因），在批准被告的撤銷共同動議時，法院認為，根據 法律，原告未能指控任何違反美國證券法律的行為。因此，我們擬對該訴訟案進行積 極抗辯。對於與待決案件有關的風險和不確定性，請參閱「風險因素－與我們的股份、 美國存託股及,True,False,45,True,ranking_miss,28,True,ranking_miss,38,True,ranking_miss,28,False,ranking_miss,ranking_miss
ipo_2020_02057,2057.HK,precommercial_product,324,primary,required,accountants_report,,ipo_2020_02057:precommercial_product:11,expert_results\ipo_2020_02057\pass1\expert_annotation_v1.json,"收入分拆 截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 人民幣 % 人民幣 % 人民幣 % 人民幣 % 人民幣 美元 % （千元） （未經審計） 快遞服務 12,173,690 93.2 15,400,080 87.5 19,606,214 88.7 8,823,274 88.3 8,947,074 1,266,376 86.7 貨運代理服務 269,557 2.1 1,278,741 7.3 1,235,961 ",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2020_02135,2135.HK,cash_runway,464,primary,required,accountants_report,,ipo_2020_02135:cash_runway:0,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,"經營活動所得╱（所用）現金 流量淨額 34,548 32,057 16,981 7,318 (9,238)",True,False,2,True,hit,2,True,hit,3,True,hit,2,True,hit,hit
ipo_2020_02135,2135.HK,cash_runway,459,primary,required,accountants_report,,ipo_2020_02135:cash_runway:1,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,"現金及現金等價物 24 9,418 20,355 49,410 27,499",True,False,11,True,ranking_miss,11,True,ranking_miss,11,True,ranking_miss,11,True,partial_completion,ranking_miss
ipo_2020_02135,2135.HK,continuous_loss,458,primary,required,accountants_report,,ipo_2020_02135:continuous_loss:2,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,"截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 年╱期內溢利╱（虧損） 17,405 18,418 10,277 2,208 (11,777)",True,False,10,True,ranking_miss,11,True,ranking_miss,1,True,hit,1,False,hit,hit
ipo_2020_02135,2135.HK,revenue_growth,458,primary,required,accountants_report,,ipo_2020_02135:revenue_growth:3,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,"截至12月31日止年度 截至6月30日止六個月 2017年 2018年 2019年 2019年 2020年 附註II 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 收益 5 112,932 158,935 191,156 92,081 58,730",True,False,15,True,ranking_miss,15,True,ranking_miss,20,True,ranking_miss,15,False,ranking_miss,ranking_miss
ipo_2020_02135,2135.HK,customer_concentration,244,primary,required,business_section,,ipo_2020_02135:customer_concentration:4,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,截至2019年12月31日止三個年度及截至2020年6月30日止六個月，來自我們的五大客戶 的收益共同分別佔同期我們總收益的約1.1%、2.7%、2.7%及2.4%。,True,False,4,True,hit,7,True,ranking_miss,4,True,hit,4,False,hit,hit
ipo_2020_02135,2135.HK,supplier_concentration,259,primary,required,business_section,,ipo_2020_02135:supplier_concentration:5,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,截至2019年12月31日止三個年度及截至2020年6月30日止六個月，我們五大供應商的採 購額分別佔我們同期內採購總額的約58.8%、54.8%、51.8%及57.8%，我們最大供應商的採 購額分別佔我們同期內採購總額的約25.2%、16.4%、15.6%及18.4%。,True,False,2,True,hit,2,True,hit,2,True,hit,2,False,hit,hit
ipo_2020_02135,2135.HK,redemption_rights,160,primary,required,pre_ipo_investment,,ipo_2020_02135:redemption_rights:6,expert_results\ipo_2020_02135\pass1\expert_annotation_v1.json,首次公開發售前投資者的特別權利 若干首次公開發售前投資者已獲授多項特別權利，其中包括優先購買權、優先認購權及 知情權。該等特別權利將在遞交上市文件前3天自動終止。 尤其是，就根據日期為2019年4月18日的股東協議授出的贖回權而言，倘本公司未能在 2020年12月31日之前實現上市，上海東嫿、上海湃帛及Huamei Medical有權要求本公司購回 根據相關股份認購協議認購的股份。於2019年4月22日，根據相關補充股東協議，上海東嫿、 上海湃帛及Huamei Medical,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
